sku,description,price,currency,family,status
02648-001,"Corner bracket for AXIS XPQ1785 Explosion-protected PTZ Camera, to be used with AXIS TQ1001-E Wall Mount. Electro-polished stainless steel (316L) for harsh industrial and maritime environments. Max load 150 kg / 331 lb.",1159,USD,Recorder accessories,active
03120-001,"Backbox for AXIS P1468-XLE and AXIS Q1961-XTE Zone/Div 2 explosion-protected cameras, which enables safe cabling through 1/2"" (M20) conduits. Compatible with AXIS T91B47 Pole Mount and AXIS T94P01B Corner Bracket.",63,USD,Recorder accessories,active
01538-001,Wall mount for EXCAM XPT Q6055 in stainless steel with protective hood for cable glands.,1269,USD,Recorder accessories,active
01569-001,"Stainless steel (1.4404 / 316L) wall bracket for fixed explosion-protected cameras in the ExCam range, includes hinge and mounting material.",1269,USD,Recorder accessories,active
01570-001,"Stainless steel (1.4404 / 316L) pole mount, to be used with Wall Mount Excam XF. Mounting material included.",1269,USD,Recorder accessories,active
01930-001,"Replacement wiper blade for ExCam XF Q1785. Natural black rubber, 54mm, 10-pack.",219,USD,Access,active
02387-001,Stainless steel (316L) weather shield for AXIS XPQ1785.,209,USD,Access,active
02801-001,Stainless steel (316L) weather shield for AXIS XFQ1656.,209,USD,Access,active
02759-001,"Ex d certified (ATEX, UL, IECEx, INMETRO, PESO, KCs, INMETRO) M25x1.5 blanking plug for Ex d enclosures. Nickel-plated brass.",73,USD,Access,active
02760-001,"Ex d certified (ATEX, UL, IECEx, INMETRO, PESO, KCs, INMETRO) M20x1.5 blanking plug for Ex d enclosures. Nickel-plated brass.",73,USD,Access,active
02761-001,"Explosion-protection certified ""Ex d"" M25x1.5 to 3/4"" NPT nickel-plated brass thread reduction adapter. Worldwide certifications for use in Class I/II/III Div 1, Class I Zone 1, 21 and Zone 1, 21.",73,USD,Access,active
02762-001,"Explosion-protection certified ""Ex d"" M20x1.5 to 3/4"" NPT nickel-plated brass thread reduction adapter. Worldwide certifications for use in Class I/II/III Div 1, Class I Zone 1, 21 and Zone 1, 21.",73,USD,Access,active
02798-001,"Explosion-protection certified ""Ex d"" M25x1.5 to 3/4"" NPT nickel-plated brass thread reduction adapter. Worldwide certifications for use in Class I/II/III Div 1, Class I Zone 1, 21 and Zone 1, 21.",73,USD,Access,active
02797-001,"Explosion-protection certified ""Ex d"" M20x1.5 to 1/2"" NPT nickel-plated brass thread reduction adapter. Worldwide certifications for use in Class I/II/III Div 1, Class I Zone 1, 21 and Zone 1, 21.",73,USD,Access,active
02799-001,"Explosion-protection certified ""Ex d"" M25x1.5 to M20x1.5 nickel-plated brass thread reduction adapter. Worldwide certifications for use in Class I/II/III Div 1, Class I Zone 1, 21 and Zone 1, 21.",73,USD,Access,active
02802-001,Swivel joint in stainless steel (316L) for flexible mounting of AXIS XFQ1656 on AXIS TQ1001-E Wall Mount.,209,USD,Recorder accessories,active
02803-001,"Silicon wiper blade spare part for AXIS XFQ1656, sold in quantity of 5.",52,USD,Access,active
02800-001,Replacement washer nozzle in stainless steel (316L) for AXIS XFQ1656.,63,USD,Access,active
02824-001,"Replacement 2-pin power connector with 7.62mm pitch, for AXIS XFQ1656.",20,USD,Access,active
02823-001,"Replacement 2-pin AUX connector with 5.08mm pitch, for AXIS XFQ1656.",20,USD,Access,active
02825-001,"Replacement 6-pin I/O connector with 3.81mm pitch, for AXIS XFQ1656.",20,USD,Access,active
03106-001,"4 layer PET-based protective film with acrylic adhesive, to protect front window of AXIS XPQ1785, AXIS XFQ1656.",105,USD,Access,active
01706-001,"1.5"" NPT Male-to-Male coupler used to connect any AXIS Pendant Kit (e.g.: AXIS T94A01D) to a legacy mount with Female NPT or NPS thread (e.g.: 3rd party wall mount). Useful in retrofitting legacy cameras in existing installations. Lock nut included. Material:Aluminum with black anodizing. 

Note: The National Pipe Taper (NPT) is a U.S. standard for tapered threads used on threaded pipes and fittings.  The National Pipe Straight (NPS) threads are straight (parallel).  Both NPT and NPS have the same thread angle, shape, and pitch (threads per inch).",52,USD,Access,active
5026-411,Wall mount bracket for AXIS T8640 Ethernet over Coax adapter base or device unit.,27,USD,Recorder accessories,active
5026-431,DIN rail clip for AXIS 8640 Ethernet over Coax adapter.,24,USD,Access,active
5026-421,Rack mount bracket for AXIS T8640 Ethernet over Coax adapter (8 units in 1U).,66,USD,Recorder accessories,active
5017-027,"DIN rail clip for AXIS Q7401, AXIS P8221 and AXIS 7701.",13,USD,Access,active
5017-028,DIN rail clip for AXIS M7014 and AXIS P7214,13,USD,Access,active
5503-991,AXIS TF9904 Swivel Mount allows to mount the sensor unit in different horizontal and vertical angles. It is sold a pack of 5.,63,USD,Recorder accessories,active
5503-194,DIN rail clip for AXIS Q7424-R.,20,USD,Access,active
5017-041,"Holding device for pendant mounted cameras. For use with 3/4"" pipes with NPS or NPT threading. Compatible with all cameras with standard tripod threading.",41,USD,Recorder accessories,active
5017-051,"Holding device for pendant mounted cameras. For use with 1,5"" pipes with NPS or NPT threading. Compatible with all cameras with standard tripod threading.",41,USD,Recorder accessories,active
5503-091,"Pipe adapter step up from 3/4"" NPT thread to 1.5"" NPS thread. Compatible with all pendant kits that are made for the AXIS T91A range of brackets.",13,USD,Recorder accessories,active
5507-331,Plastic mounting kit with stand and clamp for flexible moutning of Axis products with tripod thread.,20,USD,Recorder accessories,active
5017-111,Plastic camera stand. Original stand for the AXIS M11-series.,16,USD,Cameras,active
01464-001,"10-pack threaded ceiling mount for quick installation under ceiling tiles. Compatible with cameras with standard 1/4""-20 UNC tripod thread. Total length 80mm (3"") with thread length 65mm (2.5""). Threaded rod in nylon, counter nut with friction pad. 10-piece bulk pack.",52,USD,Recorder accessories,active
01612-001,"4-pack of ceiling mount accessory for mounting Axis cameras and stands on a variety of drop-ceiling tile grid system. Compatible with Axis Safety Wire. Color: Axis white. Bulk pack.
Suitable tile grid (T-bar) dimensions: 15mm(0.6in)/24mm(0.9in)/35mm(1.4in).
Suitable ceiling tiles type: square-edge, tegular edge.",94,USD,Recorder accessories,active
01467-001,4-pack of lighting track mounts. Color: white. Compatible with universal 3-circuit lighting track systems and selected linear trunking systems. Compatible with a wide range of Axis cameras and camera stands.,94,USD,Recorder accessories,active
01474-001,4-pack of lighting track mounts. Color: black. Compatible with universal 3-circuit lighting track systems and selected linear trunking systems. Compatible with a wide range of Axis cameras and camera stands.,94,USD,Recorder accessories,active
01232-001,Rack mount kit for AXIS T8508 PoE+ Network Switch,31,USD,Switches,active
5506-621,"Black aluminum stand for wall or hard ceiling mount. A cable hole in the base of the stand makes it possible to hide the hole in the wall out of which the cable is routed. A snap on cover gives a clean look without visible screws. Compatible with all standard tripod thread cameras e.g. AXIS M11, P13, Q16 series.",41,USD,Recorder accessories,active
5506-611,"White aluminum stand for wall or hard ceiling mount. A cable hole in the base of the stand makes it possible to hide the hole in the wall out of which the cable is routed. A snap on cover gives a clean look without visible screws. Compatible with all standard tripod thread cameras e.g. AXIS M11, P13, Q16 series.",41,USD,Recorder accessories,active
5503-971,"Pole mount bracket compatible with all cameras with standard tripod threading (1/4""-20 UNC)",41,USD,Recorder accessories,active
01164-001,"AXIS T91B47 Pole Mount for indoor and outdoor installations, for poles with diameter between 100-410 mm (4""-16”). Includes 1 pair of AXIS Stainless Steel Straps 1450mm (57"") with TX30 screw interface for ease-of-installation. AXIS T91B47 is directly compatible with a wide range of Axis cameras.",105,USD,Recorder accessories,active
01165-001,"AXIS T91B47 Pole Mount for indoor and outdoor installations, for poles with diameter between 50-150mm (2""-6""). Includes 1 pair of AXIS Stainless Steel Straps 570mm (22.5"") with TX30 screw interface for ease-of-installation. AXIS T91B47 is directly compatible with a wide range of Axis cameras.",94,USD,Recorder accessories,active
01470-001,"Aluminum Pole Mount for indoor and outdoor installations, for poles with diameter between 100-410 mm (4""-16”). Includes 1 pair of AXIS Stainless Steel Straps 1450mm (57"") with TX30 screw interface for ease-of-installation. AXIS T91B57 is compatible with mounts such as AXIS T91G61, T91H61, and AXIS T98A Surveillance Cabinet series. Color: Axis white.",139,USD,Recorder accessories,active
01446-001,"Aluminum Pole Mount in Urban Grey color. For indoor and outdoor installations. Suitable for poles diameters between 100-410 mm (4""-16”). Includes 1 pair of AXIS Stainless Steel Straps 1450mm (57"") with TX30 screw interface for ease-of-installation. AXIS T91B57 is compatible with mounts such as AXIS T91G61, T91H61, and AXIS T98A Surveillance Cabinet series.",159,USD,Recorder accessories,active
01473-001,"Outdoor-ready, powder-coated aluminum pole mount with 1.5"" NPS thread for fixed dome pendant kits. Includes insect-proof cable gasket and 1 pair of stainless steel straps (with TX30 screw) for pole diameter between 65-165mm (2.5""-6.5""). White in color.",119,USD,Recorder accessories,active
01149-001,Pole mount for our outdoor midspans and switch.,63,USD,Switches,active
01951-001,"AXIS TD9301 Outdoor Midspan Pole Mount for outdoor midspans, like AXIS 30W Outdoor Midspan.",63,USD,Power Supply,active
5504-821,"Chromated and powder coated aluminum wall mount with 1.5"" NPS thread for fixed dome pendant kits. Cable routing from behind or through 3/4"" conduit hole on the side. Includes mounting plate, pipe seal and conduit hole cover. Color: White",99,USD,Recorder accessories,active
5506-481,"Wall mount with internal cable canal for dome cameras with 1.5"" NPS thread, compatible with Axis pendant kits. IK10 and NEMA 4X rated. Powder coated aluminum for indoor and outdoor installations.",49,USD,Recorder accessories,active
5506-951,"Aluminum wall mount with IP66 compartment to safely accommodate power and connectivity accessories (e.g. PoE midspan). IK10 and NEMA 4X rated in Axis white color. Includes a pre-terminated IP66 rated RJ45 connector. Compatible with wide range of Axis cameras, incl. AXIS M55, P56, Q37, Q60, Q61 Series.",229,USD,Power Supply,active
01444-001,Aluminum wall mount with IP66 compartment to safely accommodate power and connectivity accessories (e.g. PoE midspan). IK10 and NEMA 4X rated in Urban Grey color to match AXIS Q62 series. Includes a pre-terminated IP66 rated RJ45 connector. Compatible with wide range of Axis cameras.,259,USD,Power Supply,active
02035-001,"AXIS TS2901 Appliance Stand is a stand compatible with AXIS S2208 and AXIS S2212 Appliances which allows the unit to be mounted vertically, on a table or shelf. The appliance is secured to the stand with the 4 included screws.
Mounted vertically, the appliance will take even less space than it usually does, leaving more space for other activities.
The stand itself can be screwed to the table/shelf, which is a simple way to secure the appliance against light thefts and from falling. It can also lie on the table, when using the included rubber feet.",43,USD,Recorder accessories,active
5507-641,"AXIS T91H61 Wall Mount is designed with a built-in RJ45 cable and connectionto, and spacious compartment for connectivity accessories such as midspans and media converters. The wall mount is impact-resistant (IK10) and weather-resistant (IP66, NEMA 4X) for indoor and outdoor use. The 1.5"" NPS thread mount ensures compatibility with all pendant kits for Axis fixed dome cameras.",209,USD,Power Supply,active
5506-681,"Wall mount for AXIS Q3505-SVE, made of stainless steel.",449,USD,Recorder accessories,active
5901-401,Marine-grade stainless steel wall mount for AXIS Q6055-S PTZ Network Camera. Compatible with stainless steel pole mount (sold separately).,449,USD,Recorder accessories,active
5901-331,"Aluminum wall mount for Axis positioning cameras and positioning units. Robust and impact-resistant. Compatible with Axis ACI 3/4” conduit adapters, and offers multiple cable entries. Cables can be routed through the back or, by using a conduit connection, from each side or from the bottom. Suitable for indoor and outdoor use.",229,USD,Recorder accessories,active
01445-001,Robust and impact-resistant aluminum wall mount for selected Axis PTZ and positioning cameras. Multiple cable entry points for 3/4” (M25) conduit pipes. Suitable for indoor and outdoor use. Color: Urban Grey.,259,USD,Recorder accessories,active
5507-271,"Made for parapet and wall installations. Telescopic arm with adjustable length between 783 mm (30.1 in) to 1033 mm (40.7 in) for compensating different parapet thicknesses or obstructive elements on the facade of the building. It can Swivel round its own axis 180 degrees, allowing mounting/maintain the camera easily and safely from the rooftop. The mount is intended for outdoor fixed and PTZ dome cameras supporting 1.5” NPS thread. A retrofit mounting bracket (optional accessory) makes it possible to reuse holes drilled for Pelco’s PTZ dome parapet mount.",399,USD,Recorder accessories,active
5507-501,"Retrofit adapter mount bracket for re-using holes drilled from Pelco’s PTZ dome parapet mount, or for increasing the attachment area towards the parapet.",73,USD,Recorder accessories,active
5507-451,"Indoor/outdoor telescopic ceiling mount. Expands between 1 m (39"") and 2 m (79""). Features a swivel action to prevent breaking if hit by forklifs or high vehicles. Can be mounted on a sloped ceiling. Accessory extension pipes (Not included) for a maximum lengh of 5 m (197""). Compatible with all Axis pendant kits featuring a 1,5” NPS thread and the AXIS T91A05 Camera holder for fixed cameras.",229,USD,Recorder accessories,active
